run_date,category,query,location_name,input_zip,item_id,upc,name,brand,category_path,category_node,parent_category,sale_price,msrp,discount_pct,customer_rating,num_reviews,available_online,stock,product_url,lookup_error
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,16066252117,673571657173,"Ogetok Dual-Purpose 2-in-1 Glass Oil Bottle - Spray & Pour Design with Cap, 16oz Olive Oil Spray,Tempered Glass for Kitchen, Gardening & Outdoor Use",Ogetok,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,10.99,12.99,15.4,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16066252117,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,14782053963,468423699919,"(2 pack) Olivari Organic Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,19.04,,,4.7,154.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14782053963,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,976946829,810017170098,"Cobram Estate Classic Flavor 100% California Extra Virgin Olive Oil, 12.7 fl oz Bottle – First Cold Pressed, Easy-Pour Cooking Oil",Cobram Estate,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,10.97,52.91,79.27,4.8,295.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D976946829,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,5097576872,702103780420,"17oz Olive Oil Dispenser Bottle,Glass Oil Dispenser,Cooking Oil and Vinegar Cruet Set with Stainless Steel Pourer,Olive Oil Bottle for Kitchen",Wayeept,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,11.99,12.99,7.7,4.9,84.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5097576872,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,2324440358,,"Molimoli Olive x2 Oil Dispenser Glass Bottle 350ml for Kitchen. Silver Weighted Pourer 2.72""W x 8.62""H",MoliMoli,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,29.95,,,5.0,7.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2324440358,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,16524222,048676442403,"Anchor Hocking Olive Oil and Vinegar Glass Bottle with Stainless Steel Spout, 11 Ounce, Designed to Help with Proper Produce Storage",Anchor Hocking,Home Page/Home/Kitchen & Dining/Kitchen Storage & Organization/Counter Organizers,4044_623679_1032619,,3.98,14.0,71.57,4.5,2349.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16524222,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,13871566675,014484610525,"ZJDOAK Clear Glass Olive Oil Dispenser Bottles, and Vinegar Cruet Bottle Includes Pourers, Funnel, Cooking Container for Kitchen",ZJDOAK,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,8.98,19.65,54.3,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13871566675,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,1979588192,,"LES TERROIRS DE MARRAKECH Moroccan Organic Extra Virgin Olive Oil, Polyphenol Rich, Cold Pressed from Bicentenary olive trees, Most Awarded, Trusted by Michelin Star Chefs, 17 Fl Oz Glass Bottle",Les Terroirs de Marrakech,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,39.99,99.99,60.01,4.5,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1979588192,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,13779050073,729016882973,"Cook with Color 2-in-1 Glass Olive Oil Dispenser & Spray Bottle, Precision & Durability",COOK WITH COLOR,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,5.96,,,4.6,158.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13779050073,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,755339402,649270737171,"LandHope Oil Bottle Glass with Spout,Olive Oil Vinegar Dispenser for Kitchen and BBQ (125ml/4.27oz)",LandHope,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,5.99,16.99,64.74,4.7,29.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D755339402,
2026-03-01,olive_oil,olive oil glass bottle,Lake Stevens,98258,292823406,748323563962,Containly Glass Bottle 16 oz Olive Oil/Vinegar Dispenser for Kitchen with Stainless Steel Spout,Containly,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,12.95,,,4.6,25.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D292823406,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,47440603,,"Terra Delyssa Extra Virgin Olive Oil, 17 fl. oz., Glass",Terra Delyssa,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,8.68,9.99,13.11,4.8,2260.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D47440603,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,142999457,041618501206,"Olivari Greece Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,6.96,6.96,0.0,4.8,135.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D142999457,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,174040925,,"Terra Delyssa Organic Extra Virgin Olive Oil, 34 fl. oz. Glass",Terra Delyssa,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,15.48,11.99,-29.11,4.8,1789.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D174040925,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,986641125,041618501190,"Olivari Organic Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.52,,,4.7,154.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D986641125,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,410501824,041618501794,"Olivari Marmelo Estate Reserve Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,8.97,21.0,57.29,4.8,92.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D410501824,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,813324297,656285206219,Partanna Robust Extra Virgin Olive Oil - Premium Castelvetrano Olive Oil - Harvested in Sicily - Pure Authentic Italian - Monovarietal - Rich in Flavor - First Cold Pressed - 16.9oz (500 ML) Glass,Partanna,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,10.93,17.0,35.71,4.7,178.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D813324297,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,3009860465,656285176253,Partanna Everyday Mild Extra Virgin Olive Oil - Premium Castelvetrano Olive Oil - Harvested in Sicily - Pure Authentic Italian - Rich in Flavor - First Cold Pressed - 16.9oz (500 ML) Glass,Partanna,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.97,23.0,56.65,4.8,113.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D3009860465,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,649662280,019521550161,Carapelli Original Extra Virgin Olive Oil 16.9 fl oz,Carapelli,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.87,10.0,1.3,4.7,555.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D649662280,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,51630343,078742131641,"Great Value Organic Extra Virgin Olive Oil, 17 fl oz",Great Value,Home Page/Food/Pantry/Cooking oils & vinegar/Cooking oils,976759_976794_4649724,,7.36,4.48,-64.29,4.6,2206.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D51630343,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,45622226,757645030205,Newmans Own 16.9z Organics Extra Virgin Olive Oil,Newman's Own,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.97,116.98,91.48,4.8,306.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D45622226,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,14317374695,,"Terra Delyssa First Cold Pressed Organic Extra Virgin Olive Oil, Single Sourced, 1 L (34 fl. oz) Dark Glass Bottle - 1 Pack, Non-GMO, Naturally Rich in Antioxidants and Polyphenols",Terra Delyssa,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,24.99,,,4.5,12.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14317374695,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,47440602,888003593152,"Terra Delyssa Extra Virgin Olive Oil, 34 fl. Oz",Terra Delyssa,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,14.97,8.98,-66.7,4.7,4432.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D47440602,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,10292273,041790001600,"Bertolli Extra Virgin Olive Oil, Rich Taste",Bertolli,Home Page/Food/Pantry/Cooking oils & vinegar/Cooking oils,976759_976794_4649724,,8.47,5.98,-41.64,4.7,3116.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D10292273,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,15529688,039153010079,"Colavita Extra Virgin Olive Oil, 8.5 fl oz, Glass Bottle",Colavita,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,14.99,8.99,-66.74,5.0,7.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15529688,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,454902833,748323564297,Containly Hand Painted Glass 8 oz Olive Oil Dispenser with Stainless Steel Spout and Cruet,Containly,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,9.76,10.95,10.87,4.8,49.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D454902833,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,865809479,748323564266,"Containly 8oz Glass Olive Oil / Vinegar Bottle for Kitchen, Olive Oil Dispenser With Stainless Steel Spout for Easy Pouring, Slight Green Tint",Containly,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,10.95,9.99,-9.61,4.5,17.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D865809479,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,1280679668,880005320477,"Organic High Polyphenol Rich Extra Virgin Olive Oil OLIVIE PLUS 30X | Moroccan Desert Olive Oil | EVOO | MD Recommended | Organic, Kosher | 250 ml Glass Bottle",OLIVIE LES BIENFAITS DE L'OLIVIER,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,31.0,99.99,69.0,4.7,93.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1280679668,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,16627927,041618080206,"GEM Extra Virgin Olive Oil for Seasoning and Finishing, 8.5 fl oz",GEM,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,4.48,29.99,85.06,4.5,1002.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16627927,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,46572000,041736010147,Filippo Berio Extra Virgin Olive Oil 16.9 fl oz,Filippo Berio,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,7.48,0.0,,4.7,884.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D46572000,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,16066252117,673571657173,"Ogetok Dual-Purpose 2-in-1 Glass Oil Bottle - Spray & Pour Design with Cap, 16oz Olive Oil Spray,Tempered Glass for Kitchen, Gardening & Outdoor Use",Ogetok,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,10.99,12.99,15.4,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16066252117,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,14782053963,468423699919,"(2 pack) Olivari Organic Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,19.04,,,4.7,154.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14782053963,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,976946829,810017170098,"Cobram Estate Classic Flavor 100% California Extra Virgin Olive Oil, 12.7 fl oz Bottle – First Cold Pressed, Easy-Pour Cooking Oil",Cobram Estate,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,10.97,52.91,79.27,4.8,295.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D976946829,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,5097576872,702103780420,"17oz Olive Oil Dispenser Bottle,Glass Oil Dispenser,Cooking Oil and Vinegar Cruet Set with Stainless Steel Pourer,Olive Oil Bottle for Kitchen",Wayeept,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,11.99,12.99,7.7,4.9,84.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5097576872,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,2324440358,,"Molimoli Olive x2 Oil Dispenser Glass Bottle 350ml for Kitchen. Silver Weighted Pourer 2.72""W x 8.62""H",MoliMoli,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,29.95,,,5.0,7.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2324440358,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,16524222,048676442403,"Anchor Hocking Olive Oil and Vinegar Glass Bottle with Stainless Steel Spout, 11 Ounce, Designed to Help with Proper Produce Storage",Anchor Hocking,Home Page/Home/Kitchen & Dining/Kitchen Storage & Organization/Counter Organizers,4044_623679_1032619,,3.98,14.0,71.57,4.5,2349.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16524222,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,13871566675,014484610525,"ZJDOAK Clear Glass Olive Oil Dispenser Bottles, and Vinegar Cruet Bottle Includes Pourers, Funnel, Cooking Container for Kitchen",ZJDOAK,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,8.98,19.65,54.3,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13871566675,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,1979588192,,"LES TERROIRS DE MARRAKECH Moroccan Organic Extra Virgin Olive Oil, Polyphenol Rich, Cold Pressed from Bicentenary olive trees, Most Awarded, Trusted by Michelin Star Chefs, 17 Fl Oz Glass Bottle",Les Terroirs de Marrakech,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,39.99,99.99,60.01,4.5,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1979588192,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,13779050073,729016882973,"Cook with Color 2-in-1 Glass Olive Oil Dispenser & Spray Bottle, Precision & Durability",COOK WITH COLOR,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,5.96,,,4.6,158.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13779050073,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,755339402,649270737171,"LandHope Oil Bottle Glass with Spout,Olive Oil Vinegar Dispenser for Kitchen and BBQ (125ml/4.27oz)",LandHope,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,5.99,16.99,64.74,4.7,29.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D755339402,
2026-03-01,olive_oil,olive oil glass bottle,Kirkland,98033,292823406,748323563962,Containly Glass Bottle 16 oz Olive Oil/Vinegar Dispenser for Kitchen with Stainless Steel Spout,Containly,Home Page/Home/Storage & Organization/Shop all Storage & Organization,4044_90828_1294036,,12.95,,,4.6,25.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D292823406,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,47440603,,"Terra Delyssa Extra Virgin Olive Oil, 17 fl. oz., Glass",Terra Delyssa,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,8.68,9.99,13.11,4.8,2260.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D47440603,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,142999457,041618501206,"Olivari Greece Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,6.96,6.96,0.0,4.8,135.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D142999457,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,174040925,,"Terra Delyssa Organic Extra Virgin Olive Oil, 34 fl. oz. Glass",Terra Delyssa,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,15.48,11.99,-29.11,4.8,1789.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D174040925,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,986641125,041618501190,"Olivari Organic Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.52,,,4.7,154.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D986641125,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,410501824,041618501794,"Olivari Marmelo Estate Reserve Extra Virgin Olive Oil, 17 fl oz Glass Bottle",Olivari,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,8.97,21.0,57.29,4.8,92.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D410501824,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,813324297,656285206219,Partanna Robust Extra Virgin Olive Oil - Premium Castelvetrano Olive Oil - Harvested in Sicily - Pure Authentic Italian - Monovarietal - Rich in Flavor - First Cold Pressed - 16.9oz (500 ML) Glass,Partanna,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,10.93,17.0,35.71,4.7,178.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D813324297,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,3009860465,656285176253,Partanna Everyday Mild Extra Virgin Olive Oil - Premium Castelvetrano Olive Oil - Harvested in Sicily - Pure Authentic Italian - Rich in Flavor - First Cold Pressed - 16.9oz (500 ML) Glass,Partanna,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.97,23.0,56.65,4.8,113.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D3009860465,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,649662280,019521550161,Carapelli Original Extra Virgin Olive Oil 16.9 fl oz,Carapelli,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.87,10.0,1.3,4.7,555.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D649662280,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,51630343,078742131641,"Great Value Organic Extra Virgin Olive Oil, 17 fl oz",Great Value,Home Page/Food/Pantry/Cooking oils & vinegar/Cooking oils,976759_976794_4649724,,7.36,4.48,-64.29,4.6,2206.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D51630343,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,45622226,757645030205,Newmans Own 16.9z Organics Extra Virgin Olive Oil,Newman's Own,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,9.97,116.98,91.48,4.8,306.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D45622226,
2026-03-01,olive_oil,olive oil glass bottle,E Vancouver WA,98661,14317374695,,"Terra Delyssa First Cold Pressed Organic Extra Virgin Olive Oil, Single Sourced, 1 L (34 fl. oz) Dark Glass Bottle - 1 Pack, Non-GMO, Naturally Rich in Antioxidants and Polyphenols",Terra Delyssa,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,24.99,,,4.5,12.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14317374695,
